Word	POS	Joint Probability	
gun	NN	8.35E-05	
faith	NN	8.35E-05	
style	NN	8.35E-05	
dollars	NNS	8.35E-05	
waiting	VBG	8.35E-05	
outside	IN	8.35E-05	
income	NN	8.35E-05	
officer	NN	8.35E-05	
March	NNP	8.35E-05	
close	RB	8.27E-05	
popular	JJ	8.27E-05	
Charles	NNP	8.27E-05	
institutions	NNS	8.27E-05	
techniques	NNS	8.27E-05	
doubt	NN	8.27E-05	
Is	VBZ	8.27E-05	
play	NN	8.27E-05	
usual	JJ	8.27E-05	
actual	JJ	8.27E-05	
determined	VBN	8.27E-05	
status	NN	8.27E-05	
glass	NN	8.27E-05	
12	CD	8.27E-05	
opened	VBD	8.27E-05	
energy	NN	8.27E-05	
share	NN	8.18E-05	
hope	NN	8.18E-05	
needs	NNS	8.18E-05	
studies	NNS	8.18E-05	
added	VBD	8.18E-05	
trees	NNS	8.18E-05	
products	NNS	8.18E-05	
test	NN	8.18E-05	
opinion	NN	8.10E-05	
bit	NN	8.10E-05	
professional	JJ	8.10E-05	
gas	NN	8.10E-05	
film	NN	8.10E-05	
forward	RB	8.10E-05	
unit	NN	8.10E-05	
seven	CD	8.10E-05	
lack	NN	8.10E-05	
materials	NNS	8.10E-05	
considerable	JJ	8.10E-05	
figures	NNS	8.10E-05	
7	CD	8.10E-05	
following	JJ	8.01E-05	
giving	VBG	8.01E-05	
eight	CD	8.01E-05	
C.	NNP	8.01E-05	
practice	NN	8.01E-05	
Oh	UH	8.01E-05	
relations	NNS	8.01E-05	
knows	VBZ	8.01E-05	
Perhaps	RB	8.01E-05	
top	NN	8.01E-05	
successful	JJ	8.01E-05	
highly	RB	8.01E-05	
station	NN	8.01E-05	
tradition	NN	7.92E-05	
obvious	JJ	7.92E-05	
write	VB	7.92E-05	
fell	VBD	7.92E-05	
behavior	NN	7.92E-05	
ask	VB	7.92E-05	
20	CD	7.92E-05	
Old	NNP	7.92E-05	
set	NN	7.92E-05	
cannot	VBP	7.92E-05	
places	NNS	7.92E-05	
Jack	NNP	7.92E-05	
turn	NN	7.92E-05	
placed	VBN	7.92E-05	
account	NN	7.92E-05	
books	NNS	7.92E-05	
poor	JJ	7.92E-05	
1958	CD	7.84E-05	
radiation	NN	7.84E-05	
older	JJR	7.84E-05	
happy	JJ	7.84E-05	
understand	VB	7.84E-05	
happened	VBD	7.84E-05	
structure	NN	7.84E-05	
developed	VBN	7.84E-05	
stress	NN	7.84E-05	
arm	NN	7.84E-05	
Let	VB	7.84E-05	
pieces	NNS	7.84E-05	
becomes	VBZ	7.84E-05	
marriage	NN	7.84E-05	
try	VB	7.75E-05	
funds	NNS	7.75E-05	
inside	IN	7.75E-05	
none	NN	7.75E-05	
source	NN	7.75E-05	
news	NN	7.75E-05	
plans	NNS	7.75E-05	
Americans	NNPS	7.75E-05	
followed	VBD	7.75E-05	
live	VB	7.75E-05	
entirely	RB	7.75E-05	
annual	JJ	7.66E-05	
construction	NN	7.66E-05	
mean	VB	7.66E-05	
goes	VBZ	7.66E-05	
established	VBN	7.66E-05	
fear	NN	7.66E-05	
find	VBP	7.66E-05	
university	NN	7.66E-05	
leadership	NN	7.66E-05	
famous	JJ	7.66E-05	
either	CC	7.66E-05	
London	NNP	7.66E-05	
put	VBN	7.66E-05	
received	VBN	7.58E-05	
health	NN	7.58E-05	
heat	NN	7.58E-05	
discussion	NN	7.58E-05	
Or	CC	7.58E-05	
purposes	NNS	7.58E-05	
Committee	NNP	7.58E-05	
unless	IN	7.58E-05	
management	NN	7.58E-05	
condition	NN	7.58E-05	
better	RBR	7.58E-05	
asked	VBN	7.58E-05	
doctor	NN	7.49E-05	
public	NN	7.49E-05	
paid	VBN	7.49E-05	
laws	NNS	7.49E-05	
Christ	NNP	7.49E-05	
units	NNS	7.49E-05	
Mary	NNP	7.49E-05	
possibility	NN	7.49E-05	
quickly	RB	7.49E-05	
press	NN	7.49E-05	
relationship	NN	7.49E-05	
described	VBN	7.49E-05	
oil	NN	7.49E-05	
standing	VBG	7.49E-05	
E.	NNP	7.41E-05	
takes	VBZ	7.41E-05	
River	NNP	7.41E-05	
companies	NNS	7.41E-05	
obviously	RB	7.41E-05	
inches	NNS	7.41E-05	
Lord	NNP	7.41E-05	
success	NN	7.41E-05	
Association	NNP	7.41E-05	
Mike	NNP	7.41E-05	
call	VB	7.32E-05	
failure	NN	7.32E-05	
Soviet	JJ	7.32E-05	
show	NN	7.32E-05	
believe	VB	7.32E-05	
kitchen	NN	7.32E-05	
Yes	UH	7.32E-05	
fall	NN	7.32E-05	
Where	WRB	7.32E-05	
mass	NN	7.32E-05	
County	NNP	7.32E-05	
clothes	NNS	7.32E-05	
loss	NN	7.32E-05	
determine	VB	7.32E-05	
records	NNS	7.32E-05	
greatest	JJS	7.23E-05	
talk	VB	7.23E-05	
previous	JJ	7.23E-05	
names	NNS	7.23E-05	
applied	VBN	7.23E-05	
primary	JJ	7.23E-05	
firm	NN	7.23E-05	
equal	JJ	7.23E-05	
expect	VB	7.23E-05	
assistance	NN	7.23E-05	
past	NN	7.23E-05	
frequently	RB	7.23E-05	
appears	VBZ	7.23E-05	
concept	NN	7.23E-05	
stations	NNS	7.23E-05	
relatively	RB	7.23E-05	
carefully	RB	7.23E-05	
heard	VBN	7.23E-05	
variety	NN	7.23E-05	
balance	NN	7.23E-05	
significant	JJ	7.23E-05	
Corps	NNP	7.23E-05	
A.	NNP	7.15E-05	
capacity	NN	7.15E-05	
W.	NNP	7.15E-05	
collection	NN	7.15E-05	
product	NN	7.15E-05	
Robert	NNP	7.15E-05	
sitting	VBG	7.15E-05	
Henry	NNP	7.15E-05	
authority	NN	7.15E-05	
develop	VB	7.15E-05	
interests	NNS	7.15E-05	
understanding	NN	7.15E-05	
along	RB	7.15E-05	
distribution	NN	7.15E-05	
hotel	NN	7.15E-05	
proper	JJ	7.15E-05	
instance	NN	7.06E-05	
churches	NNS	7.06E-05	
enemy	NN	7.06E-05	
broad	JJ	7.06E-05	
slightly	RB	7.06E-05	
requirements	NNS	7.06E-05	
sources	NNS	7.06E-05	
25	CD	7.06E-05	
pain	NN	7.06E-05	
followed	VBN	7.06E-05	
active	JJ	7.06E-05	
sent	VBD	7.06E-05	
impossible	JJ	7.06E-05	
circumstances	NNS	7.06E-05	
deep	JJ	7.06E-05	
green	JJ	7.06E-05	
continued	VBD	7.06E-05	
facts	NNS	7.06E-05	
Christian	JJ	7.06E-05	
essential	JJ	6.98E-05	
philosophy	NN	6.98E-05	
thin	JJ	6.98E-05	
read	VB	6.98E-05	
cells	NNS	6.98E-05	
provides	VBZ	6.98E-05	
houses	NNS	6.98E-05	
cause	NN	6.98E-05	
scientific	JJ	6.98E-05	
project	NN	6.98E-05	
speak	VB	6.98E-05	
team	NN	6.98E-05	
trip	NN	6.98E-05	
event	NN	6.98E-05	
Germany	NNP	6.98E-05	
serve	VB	6.98E-05	
financial	JJ	6.98E-05	
planning	NN	6.98E-05	
committee	NN	6.89E-05	
spoke	VBD	6.89E-05	
manager	NN	6.89E-05	
met	VBD	6.89E-05	
agreement	NN	6.89E-05	
beginning	NN	6.89E-05	
fully	RB	6.89E-05	
dinner	NN	6.89E-05	
officers	NNS	6.89E-05	
passed	VBN	6.89E-05	
jazz	NN	6.89E-05	
yesterday	NN	6.89E-05	
workers	NNS	6.89E-05	
sex	NN	6.89E-05	
Well	NNP	6.89E-05	
clay	NN	6.89E-05	
campaign	NN	6.89E-05	
leaving	VBG	6.89E-05	
immediate	JJ	6.80E-05	
operations	NNS	6.80E-05	
weight	NN	6.80E-05	
beginning	VBG	6.80E-05	
aware	JJ	6.80E-05	
regular	JJ	6.80E-05	
dropped	VBD	6.80E-05	
term	NN	6.80E-05	
base	NN	6.80E-05	
built	VBN	6.80E-05	
Sam	NNP	6.80E-05	
session	NN	6.80E-05	
parents	NNS	6.80E-05	
play	VB	6.80E-05	
musical	JJ	6.80E-05	
apartment	NN	6.80E-05	
demand	NN	6.80E-05	
battle	NN	6.72E-05	
Such	JJ	6.72E-05	
differences	NNS	6.72E-05	
expression	NN	6.72E-05	
-	:	6.72E-05	
sight	NN	6.72E-05	
poetry	NN	6.72E-05	
earlier	JJR	6.72E-05	
continue	VB	6.72E-05	
capital	NN	6.72E-05	
attack	NN	6.72E-05	
Its	PRP$	6.72E-05	
union	NN	6.72E-05	
reality	NN	6.72E-05	
down	IN	6.72E-05	
someone	NN	6.72E-05	
provided	VBN	6.72E-05	
entered	VBD	6.72E-05	
subjects	NNS	6.72E-05	
bill	NN	6.72E-05	
passed	VBD	6.63E-05	
Western	JJ	6.63E-05	
smaller	JJR	6.63E-05	
citizens	NNS	6.63E-05	
traditional	JJ	6.63E-05	
100	CD	6.63E-05	
sea	NN	6.63E-05	
Many	JJ	6.63E-05	
district	NN	6.63E-05	
river	NN	6.63E-05	
crisis	NN	6.63E-05	
playing	VBG	6.63E-05	
remained	VBD	6.63E-05	
Council	NNP	6.54E-05	
difficulty	NN	6.54E-05	
remains	VBZ	6.54E-05	
economy	NN	6.54E-05	
response	NN	6.54E-05	
buildings	NNS	6.54E-05	
procedure	NN	6.54E-05	
hundred	CD	6.54E-05	
bridge	NN	6.54E-05	
stop	VB	6.54E-05	
B.	NNP	6.54E-05	
director	NN	6.54E-05	
build	VB	6.54E-05	
follows	VBZ	6.54E-05	
out	RB	6.54E-05	
rules	NNS	6.54E-05	
editor	NN	6.54E-05	
School	NNP	6.54E-05	
Commission	NNP	6.54E-05	
index	NN	6.54E-05	
close	JJ	6.54E-05	
Club	NNP	6.54E-05	
literary	JJ	6.54E-05	
shape	NN	6.46E-05	
justice	NN	6.46E-05	
attempt	NN	6.46E-05	
presence	NN	6.46E-05	
neck	NN	6.46E-05	
ship	NN	6.46E-05	
consider	VB	6.46E-05	
France	NNP	6.46E-05	
fresh	JJ	6.46E-05	
returned	VBD	6.46E-05	
Virginia	NNP	6.46E-05	
thinking	VBG	6.46E-05	
memory	NN	6.46E-05	
Jr.	NNP	6.46E-05	
Other	JJ	6.46E-05	
winter	NN	6.37E-05	
worked	VBD	6.37E-05	
back	RP	6.37E-05	
ability	NN	6.37E-05	
take	VBP	6.37E-05	
edge	NN	6.37E-05	
coffee	NN	6.37E-05	
Berlin	NNP	6.37E-05	
speed	NN	6.37E-05	
stay	VB	6.37E-05	
November	NNP	6.37E-05	
Catholic	NNP	6.37E-05	
sign	NN	6.37E-05	
security	NN	6.37E-05	
classes	NNS	6.37E-05	
nine	CD	6.37E-05	
average	JJ	6.37E-05	
square	NN	6.37E-05	
Providence	NNP	6.37E-05	
De	NNP	6.37E-05	
Army	NNP	6.37E-05	
lived	VBD	6.29E-05	
teacher	NN	6.29E-05	
increase	VB	6.29E-05	
Louis	NNP	6.29E-05	
advantage	NN	6.29E-05	
note	NN	6.29E-05	
seeing	VBG	6.29E-05	
Both	DT	6.29E-05	
cattle	NNS	6.29E-05	
prevent	VB	6.29E-05	
everyone	NN	6.29E-05	
half	PDT	6.29E-05	
individuals	NNS	6.20E-05	
while	NN	6.20E-05	
familiar	JJ	6.20E-05	
Morgan	NNP	6.20E-05	
patient	NN	6.20E-05	
early	RB	6.20E-05	
knife	NN	6.20E-05	
bottle	NN	6.20E-05	
positive	JJ	6.20E-05	
watching	VBG	6.20E-05	
thought	VBN	6.20E-05	
T	NNP	6.20E-05	
reports	NNS	6.20E-05	
hospital	NN	6.20E-05	
covered	VBN	6.20E-05	
standards	NNS	6.20E-05	
Because	IN	6.20E-05	
election	NN	6.20E-05	
led	VBD	6.20E-05	
So	IN	6.20E-05	
reach	VB	6.20E-05	
works	NNS	6.20E-05	
outside	JJ	6.20E-05	
resources	NNS	6.20E-05	
Jones	NNP	6.20E-05	
tone	NN	6.11E-05	
brother	NN	6.11E-05	
ten	JJ	6.11E-05	
faces	VBZ	6.11E-05	
writer	NN	6.11E-05	
principal	JJ	6.11E-05	
features	NNS	6.11E-05	
legal	JJ	6.11E-05	
filled	VBN	6.11E-05	
H.	NNP	6.11E-05	
Richard	NNP	6.11E-05	
carried	VBD	6.11E-05	
region	NN	6.11E-05	
looks	VBZ	6.11E-05	
responsible	JJ	6.11E-05	
pretty	RB	6.11E-05	
lay	VBD	6.11E-05	
look	VBP	6.11E-05	
items	NNS	6.11E-05	
feel	VBP	6.03E-05	
quiet	JJ	6.03E-05	
corporation	NN	6.03E-05	
German	JJ	6.03E-05	
published	VBN	6.03E-05	
wants	VBZ	6.03E-05	
Service	NNP	6.03E-05	
Also	RB	6.03E-05	
youth	NN	6.03E-05	
future	JJ	6.03E-05	
Russian	JJ	6.03E-05	
Mercer	NNP	6.03E-05	
personnel	NNS	6.03E-05	
strange	JJ	6.03E-05	
carrying	VBG	6.03E-05	
claim	NN	6.03E-05	
April	NNP	6.03E-05	
sharp	JJ	6.03E-05	
increasing	VBG	6.03E-05	
longer	RBR	6.03E-05	
factor	NN	6.03E-05	
San	NNP	6.03E-05	
rose	VBD	6.03E-05	
Board	NNP	5.94E-05	
daughter	NN	5.94E-05	
rights	NNS	5.94E-05	
Red	NNP	5.94E-05	
detail	NN	5.94E-05	
reading	NN	5.94E-05	
levels	NNS	5.94E-05	
watched	VBD	5.94E-05	
start	VB	5.94E-05	
willing	JJ	5.94E-05	
club	NN	5.94E-05	
set	VBD	5.94E-05	
Texas	NNP	5.94E-05	
Rome	NNP	5.94E-05	
boat	NN	5.94E-05	
rich	JJ	5.94E-05	
fields	NNS	5.94E-05	
set	VB	5.94E-05	
received	VBD	5.94E-05	
leader	NN	5.94E-05	
Russia	NNP	5.94E-05	
platform	NN	5.94E-05	
bar	NN	5.86E-05	
follow	VB	5.86E-05	
compared	VBN	5.86E-05	
solid	JJ	5.86E-05	
Southern	NNP	5.86E-05	
Those	DT	5.86E-05	
reading	VBG	5.86E-05	
desire	NN	5.86E-05	
danger	NN	5.86E-05	
like	VB	5.86E-05	
writers	NNS	5.86E-05	
historical	JJ	5.86E-05	
Before	IN	5.86E-05	
connection	NN	5.86E-05	
contrast	NN	5.86E-05	
broke	VBD	5.86E-05	
Do	VBP	5.86E-05	
related	VBN	5.86E-05	
faculty	NN	5.86E-05	
individual	NN	5.86E-05	
stand	VB	5.86E-05	
Monday	NNP	5.86E-05	
walls	NNS	5.86E-05	
frame	NN	5.77E-05	
career	NN	5.77E-05	
leave	VBP	5.77E-05	
Moreover	RB	5.77E-05	
allowed	VBN	5.77E-05	
whatever	WDT	5.77E-05	
Company	NNP	5.77E-05	
waited	VBD	5.77E-05	
shelter	NN	5.77E-05	
foot	NN	5.77E-05	
carry	VB	5.77E-05	
Saturday	NNP	5.77E-05	
ordinary	JJ	5.77E-05	
played	VBD	5.77E-05	
powers	NNS	5.77E-05	
selected	VBN	5.77E-05	
dogs	NNS	5.77E-05	
plus	CC	5.77E-05	
maybe	RB	5.77E-05	
statements	NNS	5.77E-05	
Paris	NNP	5.77E-05	
principles	NNS	5.77E-05	
dance	NN	5.77E-05	
actions	NNS	5.77E-05	
Khrushchev	NNP	5.77E-05	
largely	RB	5.77E-05	
Du	NNP	5.77E-05	
served	VBD	5.68E-05	
vocational	JJ	5.68E-05	
initial	JJ	5.68E-05	
mean	VBP	5.68E-05	
That	IN	5.68E-05	
poet	NN	5.68E-05	
nice	JJ	5.68E-05	
upper	JJ	5.68E-05	
horses	NNS	5.68E-05	
murder	NN	5.68E-05	
issues	NNS	5.68E-05	
July	NNP	5.68E-05	
fingers	NNS	5.68E-05	
membership	NN	5.68E-05	
phase	NN	5.68E-05	
yourself	PRP	5.68E-05	
appear	VB	5.68E-05	
policies	NNS	5.68E-05	
relief	NN	5.68E-05	
independent	JJ	5.68E-05	
significance	NN	5.68E-05	
store	NN	5.68E-05	
named	VBN	5.68E-05	
telephone	NN	5.68E-05	
train	NN	5.68E-05	
rise	NN	5.68E-05	
smiled	VBD	5.68E-05	
anode	NN	5.68E-05	
substantial	JJ	5.68E-05	
reference	NN	5.68E-05	
signs	NNS	5.68E-05	
excellent	JJ	5.68E-05	
despite	IN	5.68E-05	
address	NN	5.68E-05	
division	NN	5.68E-05	
Hanover	NNP	5.68E-05	
practical	JJ	5.68E-05	
beauty	NN	5.68E-05	
imagination	NN	5.60E-05	
shows	VBZ	5.60E-05	
employees	NNS	5.60E-05	
sections	NNS	5.60E-05	
man's	NN	5.60E-05	
thinking	NN	5.60E-05	
complex	JJ	5.60E-05	
electronic	JJ	5.60E-05	
dog	NN	5.60E-05	
desk	NN	5.60E-05	
projects	NNS	5.60E-05	
wine	NN	5.60E-05	
chair	NN	5.60E-05	
D.	NNP	5.60E-05	
politics	NNS	5.60E-05	
fashion	NN	5.60E-05	
emotional	JJ	5.60E-05	
That's	NNP	5.60E-05	
weather	NN	5.60E-05	
Bill	NNP	5.60E-05	
add	VB	5.60E-05	
California	NNP	5.60E-05	
background	NN	5.60E-05	
gets	VBZ	5.60E-05	
died	VBD	5.51E-05	
families	NNS	5.51E-05	
approximately	RB	5.51E-05	
constant	JJ	5.51E-05	
asking	VBG	5.51E-05	
changed	VBN	5.51E-05	
presented	VBN	5.51E-05	
otherwise	RB	5.51E-05	
application	NN	5.51E-05	
All	PDT	5.51E-05	
rapidly	RB	5.51E-05	
Day	NNP	5.51E-05	
ought	MD	5.51E-05	
dust	NN	5.51E-05	
reasonable	JJ	5.51E-05	
intellectual	JJ	5.51E-05	
box	NN	5.51E-05	
grew	VBD	5.51E-05	
reported	VBD	5.51E-05	
communication	NN	5.51E-05	
site	NN	5.51E-05	
explained	VBD	5.51E-05	
writing	VBG	5.51E-05	
bottom	NN	5.51E-05	
shot	NN	5.51E-05	
teachers	NNS	5.51E-05	
left	NN	5.51E-05	
protection	NN	5.51E-05	
lips	NNS	5.51E-05	
jobs	NNS	5.43E-05	
closely	RB	5.43E-05	
jury	NN	5.43E-05	
Laos	NNP	5.43E-05	
receive	VB	5.43E-05	
bodies	NNS	5.43E-05	
Tom	NNP	5.43E-05	
unity	NN	5.43E-05	
message	NN	5.43E-05	
educational	JJ	5.43E-05	
aspects	NNS	5.43E-05	
couldn't	VBP	5.43E-05	
belief	NN	5.43E-05	
primarily	RB	5.43E-05	
rain	NN	5.43E-05	
China	NNP	5.43E-05	
yards	NNS	5.43E-05	
call	NN	5.43E-05	
objects	NNS	5.43E-05	
Parker	NNP	5.43E-05	
capable	JJ	5.43E-05	
bright	JJ	5.43E-05	
Jesus	NNP	5.34E-05	
produced	VBN	5.34E-05	
separate	JJ	5.34E-05	
argument	NN	5.34E-05	
Wilson	NNP	5.34E-05	
affairs	NNS	5.34E-05	
greatly	RB	5.34E-05	
drew	VBD	5.34E-05	
powerful	JJ	5.34E-05	
hell	NN	5.34E-05	
resolution	NN	5.34E-05	
Phil	NNP	5.34E-05	
newspaper	NN	5.34E-05	
county	NN	5.34E-05	
billion	CD	5.34E-05	
mission	NN	5.34E-05	
relation	NN	5.34E-05	
Peace	NNP	5.34E-05	
December	NNP	5.34E-05	
11	CD	5.34E-05	
M.	NNP	5.34E-05	
reduce	VB	5.34E-05	
Maybe	RB	5.34E-05	
measure	NN	5.34E-05	
portion	NN	5.34E-05	
cell	NN	5.34E-05	
aircraft	NN	5.34E-05	
unusual	JJ	5.34E-05	
spiritual	JJ	5.34E-05	
typical	JJ	5.34E-05	
9	CD	5.34E-05	
highest	JJS	5.34E-05	
dramatic	JJ	5.34E-05	
didn't	NN	5.34E-05	
Sir	NNP	5.25E-05	
model	NN	5.25E-05	
King	NNP	5.25E-05	
He's	NNP	5.25E-05	
block	NN	5.25E-05	
dominant	JJ	5.25E-05	
weapons	NNS	5.25E-05	
impact	NN	5.25E-05	
conference	NN	5.25E-05	
R.	NNP	5.25E-05	
rule	NN	5.25E-05	
prices	NNS	5.25E-05	
department	NN	5.25E-05	
properties	NNS	5.25E-05	
Christian	NNP	5.25E-05	
universe	NN	5.25E-05	
flat	JJ	5.25E-05	
Boston	NNP	5.25E-05	
teeth	NNS	5.25E-05	
contemporary	JJ	5.25E-05	
agencies	NNS	5.25E-05	
U.	NNP	5.25E-05	
50	CD	5.25E-05	
soft	JJ	5.25E-05	
created	VBN	5.25E-05	
homes	NNS	5.25E-05	
location	NN	5.17E-05	
remembered	VBD	5.17E-05	
holding	VBG	5.17E-05	
Friday	NNP	5.17E-05	
More	JJR	5.17E-05	
machinery	NN	5.17E-05	
experiments	NNS	5.17E-05	
column	NN	5.17E-05	
birth	NN	5.17E-05	
feelings	NNS	5.17E-05	
fourth	JJ	5.17E-05	
cut	VB	5.17E-05	
learned	VBD	5.17E-05	
indicated	VBD	5.17E-05	
camp	NN	5.17E-05	
domestic	JJ	5.17E-05	
traffic	NN	5.17E-05	
allow	VB	5.17E-05	
procedures	NNS	5.17E-05	
goal	NN	5.17E-05	
change	VB	5.08E-05	
heavily	RB	5.08E-05	
completed	VBN	5.08E-05	
F.	NNP	5.08E-05	
onto	IN	5.08E-05	
tomorrow	NN	5.08E-05	
appropriate	JJ	5.08E-05	
Under	IN	5.08E-05	
located	VBN	5.08E-05	
conclusion	NN	5.08E-05	
commercial	JJ	5.08E-05	
hundred	JJ	5.08E-05	
before	RB	5.08E-05	
send	VB	5.08E-05	
concerning	VBG	5.08E-05	
post	NN	5.08E-05	
buy	VB	5.08E-05	
narrow	JJ	5.08E-05	
contract	NN	5.08E-05	
organizations	NNS	5.08E-05	
vast	JJ	5.08E-05	
reached	VBN	5.08E-05	
matters	NNS	5.08E-05	
careful	JJ	5.08E-05	
removed	VBN	5.08E-05	
increased	VBN	5.08E-05	
equally	RB	5.08E-05	
speech	NN	5.08E-05	
pictures	NNS	5.08E-05	
Dallas	NNP	4.99E-05	
establish	VB	4.99E-05	
maintenance	NN	4.99E-05	
English	JJ	4.99E-05	
stories	NNS	4.99E-05	
give	VBP	4.99E-05	
fair	JJ	4.99E-05	
District	NNP	4.99E-05	
led	VBN	4.99E-05	
finds	VBZ	4.99E-05	
Though	IN	4.99E-05	
rising	VBG	4.99E-05	
useful	JJ	4.99E-05	
sexual	JJ	4.99E-05	
Once	RB	4.99E-05	
Tuesday	NNP	4.99E-05	
possibly	RB	4.99E-05	
India	NNP	4.99E-05	
longer	JJR	4.99E-05	
emphasis	NN	4.99E-05	
parties	NNS	4.99E-05	
pleasure	NN	4.99E-05	
duty	NN	4.99E-05	
technique	NN	4.99E-05	
visit	NN	4.99E-05	
everybody	NN	4.99E-05	
adequate	JJ	4.99E-05	
occasion	NN	4.99E-05	
kept	VBN	4.99E-05	
limited	JJ	4.99E-05	
empty	JJ	4.99E-05	
quick	JJ	4.99E-05	
wore	VBD	4.99E-05	
existing	VBG	4.99E-05	
learn	VB	4.99E-05	
plants	NNS	4.99E-05	
judgment	NN	4.99E-05	
Administration	NNP	4.99E-05	
tests	NNS	4.91E-05	
combination	NN	4.91E-05	
show	VBP	4.91E-05	
safe	JJ	4.91E-05	
latter	JJ	4.91E-05	
requires	VBZ	4.91E-05	
Central	NNP	4.91E-05	
details	NNS	4.91E-05	
search	NN	4.91E-05	
Congo	NNP	4.91E-05	
goods	NNS	4.91E-05	
continuing	VBG	4.91E-05	
subject	JJ	4.91E-05	
busy	JJ	4.91E-05	
appearance	NN	4.91E-05	
keeping	VBG	4.91E-05	
Senate	NNP	4.91E-05	
Lewis	NNP	4.91E-05	
begin	VB	4.91E-05	
longer	RB	4.91E-05	
guests	NNS	4.91E-05	
reduced	VBN	4.91E-05	
secret	JJ	4.91E-05	
fairly	RB	4.91E-05	
lead	VB	4.91E-05	
courses	NNS	4.91E-05	
sufficient	JJ	4.91E-05	
army	NN	4.91E-05	
budget	NN	4.91E-05	
formula	NN	4.91E-05	
sweet	JJ	4.91E-05	
either	RB	4.91E-05	
assignment	NN	4.91E-05	
interesting	JJ	4.91E-05	
sent	VBN	4.91E-05	
majority	NN	4.91E-05	
supply	NN	4.82E-05	
entrance	NN	4.82E-05	
chosen	VBN	4.82E-05	
happen	VB	4.82E-05	
culture	NN	4.82E-05	
14	CD	4.82E-05	
Negroes	NNP	4.82E-05	
exchange	NN	4.82E-05	
return	VB	4.82E-05	
Jewish	JJ	4.82E-05	
blue	JJ	4.82E-05	
becoming	VBG	4.82E-05	
ultimate	JJ	4.82E-05	
September	NNP	4.82E-05	
Among	IN	4.82E-05	
break	VB	4.82E-05	
solution	NN	4.82E-05	
tension	NN	4.82E-05	
task	NN	4.82E-05	
officials	NNS	4.82E-05	
wage	NN	4.82E-05	
electric	JJ	4.82E-05	
circle	NN	4.82E-05	
atmosphere	NN	4.82E-05	
evident	JJ	4.82E-05	
Finally	RB	4.82E-05	
Roman	NNP	4.82E-05	
competition	NN	4.82E-05	
explain	VB	4.82E-05	
academic	JJ	4.82E-05	
drive	NN	4.82E-05	
Fig.	NNP	4.82E-05	
announced	VBD	4.82E-05	
intensity	NN	4.82E-05	
liberal	JJ	4.82E-05	
song	NN	4.82E-05	
ancient	JJ	4.82E-05	
streets	NNS	4.82E-05	
include	VBP	4.82E-05	
needed	VBD	4.82E-05	
spite	NN	4.82E-05	
spent	VBN	4.82E-05	
poems	NNS	4.74E-05	
drink	NN	4.74E-05	
Like	IN	4.74E-05	
opening	NN	4.74E-05	
previously	RB	4.74E-05	
theme	NN	4.74E-05	
struggle	NN	4.74E-05	
firms	NNS	4.74E-05	
credit	NN	4.74E-05	
truck	NN	4.74E-05	
Joseph	NNP	4.74E-05	
living	VBG	4.74E-05	
Martin	NNP	4.74E-05	
roof	NN	4.74E-05	
naturally	RB	4.74E-05	
opposite	JJ	4.74E-05	
identity	NN	4.74E-05	
18	CD	4.74E-05	
Britain	NNP	4.74E-05	
developed	VBD	4.74E-05	
critical	JJ	4.74E-05	
turning	VBG	4.74E-05	
twice	RB	4.74E-05	
talk	NN	4.74E-05	
confidence	NN	4.74E-05	
kill	VB	4.74E-05	
feed	NN	4.74E-05	
shoulder	NN	4.74E-05	
sky	NN	4.74E-05	
device	NN	4.74E-05	
favor	NN	4.74E-05	
picked	VBD	4.74E-05	
happened	VBN	4.74E-05	
act	VB	4.74E-05	
neighborhood	NN	4.74E-05	
vision	NN	4.74E-05	
master	NN	4.74E-05	
Joe	NNP	4.74E-05	
soldiers	NNS	4.74E-05	
rifle	NN	4.74E-05	
Just	NNP	4.74E-05	
16	CD	4.65E-05	
motion	NN	4.65E-05	
closed	VBD	4.65E-05	
prepared	VBN	4.65E-05	
symbol	NN	4.65E-05	
bank	NN	4.65E-05	
fight	NN	4.65E-05	
turned	VBN	4.65E-05	
away	RP	4.65E-05	
positions	NNS	4.65E-05	
need	VB	4.65E-05	
worked	VBN	4.65E-05	
baby	NN	4.65E-05	
Who	WP	4.65E-05	
Smith	NNP	4.65E-05	
components	NNS	4.65E-05	
accept	VB	4.65E-05	
friendly	JJ	4.65E-05	
accepted	VBN	4.65E-05	
lost	VBD	4.65E-05	
maximum	JJ	4.65E-05	
Palmer	NNP	4.65E-05	
L.	NNP	4.65E-05	
wondered	VBD	4.65E-05	
vital	JJ	4.65E-05	
wish	VBP	4.65E-05	
agreed	VBD	4.65E-05	
rooms	NNS	4.65E-05	
regard	NN	4.65E-05	
unable	JJ	4.65E-05	
daily	JJ	4.65E-05	
dress	NN	4.65E-05	
minds	NNS	4.65E-05	
latter	NN	4.65E-05	
providing	VBG	4.65E-05	
produce	VB	4.65E-05	
wheel	NN	4.65E-05	
needs	VBZ	4.65E-05	
reported	VBN	4.65E-05	
proposed	VBN	4.65E-05	
flowers	NNS	4.56E-05	
absence	NN	4.56E-05	
starting	VBG	4.56E-05	
dream	NN	4.56E-05	
negative	JJ	4.56E-05	
failed	VBD	4.56E-05	
generation	NN	4.56E-05	
Hudson	NNP	4.56E-05	
victory	NN	4.56E-05	
perfect	JJ	4.56E-05	
treated	VBN	4.56E-05	
apparent	JJ	4.56E-05	
hole	NN	4.56E-05	
